"DateTime","Positive reviews","Negative reviews"
"2021-07-10 00:00:00",39,-6
"2021-07-11 00:00:00",49,-8
"2021-07-12 00:00:00",67,-10
"2021-07-13 00:00:00",51,-5
"2021-07-14 00:00:00",67,-9
"2021-07-15 00:00:00",30,-6
"2021-07-16 00:00:00",39,-3
"2021-07-17 00:00:00",47,-8
"2021-07-18 00:00:00",33,-3
"2021-07-19 00:00:00",59,-13
"2021-07-20 00:00:00",34,-3
"2021-07-21 00:00:00",40,-9
"2021-07-22 00:00:00",35,
"2021-07-23 00:00:00",44,-10
"2021-07-24 00:00:00",34,-12
"2021-07-25 00:00:00",20,-6
"2021-07-26 00:00:00",63,-10
"2021-07-27 00:00:00",33,-4
"2021-07-28 00:00:00",46,-7
"2021-07-29 00:00:00",31,-2
"2021-07-30 00:00:00",47,
"2021-07-31 00:00:00",22,-4
"2021-08-01 00:00:00",28,-6
"2021-08-02 00:00:00",60,-3
"2021-08-03 00:00:00",19,-2
"2021-08-04 00:00:00",34,-6
"2021-08-05 00:00:00",13,-2
"2021-08-06 00:00:00",29,
"2021-08-07 00:00:00",41,-7
"2021-08-08 00:00:00",32,-1
"2021-08-09 00:00:00",60,-3
"2021-08-10 00:00:00",30,-5
"2021-08-11 00:00:00",33,-1
"2021-08-12 00:00:00",59,-15
"2021-08-13 00:00:00",42,-3
"2021-08-14 00:00:00",44,-2
"2021-08-15 00:00:00",69,-11
"2021-08-16 00:00:00",55,-4
"2021-08-17 00:00:00",83,-12
"2021-08-18 00:00:00",45,-10
"2021-08-19 00:00:00",56,-19
"2021-08-20 00:00:00",55,-17
"2021-08-21 00:00:00",136,-66
"2021-08-22 00:00:00",77,-29
"2021-08-23 00:00:00",103,-26
"2021-08-24 00:00:00",88,-26
"2021-08-25 00:00:00",76,-19
"2021-08-26 00:00:00",132,-28
"2021-08-27 00:00:00",48,-9
"2021-08-28 00:00:00",67,-21
"2021-08-29 00:00:00",74,-17
"2021-08-30 00:00:00",85,-10
"2021-08-31 00:00:00",151,-10
"2021-09-01 00:00:00",103,-12
"2021-09-02 00:00:00",55,
"2021-09-03 00:00:00",67,-7
"2021-09-04 00:00:00",95,-12
"2021-09-05 00:00:00",28,
"2021-09-06 00:00:00",44,-11
"2021-09-07 00:00:00",52,-9
"2021-09-08 00:00:00",50,-6
"2021-09-09 00:00:00",31,-9
"2021-09-10 00:00:00",52,-3
"2021-09-11 00:00:00",21,-5
"2021-09-12 00:00:00",37,-13
"2021-09-13 00:00:00",38,-2
"2021-09-14 00:00:00",33,-4
"2021-09-15 00:00:00",26,-4
"2021-09-16 00:00:00",76,-8
"2021-09-17 00:00:00",27,-6
"2021-09-18 00:00:00",29,-2
"2021-09-19 00:00:00",28,-4
"2021-09-20 00:00:00",32,
"2021-09-21 00:00:00",37,-5
"2021-09-22 00:00:00",24,-5
"2021-09-23 00:00:00",27,
"2021-09-24 00:00:00",17,-2
"2021-09-25 00:00:00",36,-6
"2021-09-26 00:00:00",30,-6
"2021-09-27 00:00:00",15,-7
"2021-09-28 00:00:00",25,-1
"2021-09-29 00:00:00",29,-1
"2021-09-30 00:00:00",16,-4
"2021-10-01 00:00:00",37,-12
"2021-10-02 00:00:00",34,-16
"2021-10-03 00:00:00",131,-47
"2021-10-04 00:00:00",62,-13
"2021-10-05 00:00:00",59,-12
"2021-10-06 00:00:00",41,-8
"2021-10-07 00:00:00",41,-9
"2021-10-08 00:00:00",41,-11
"2021-10-09 00:00:00",52,-16
"2021-10-10 00:00:00",58,-12
"2021-10-11 00:00:00",66,-14
"2021-10-12 00:00:00",32,-5
"2021-10-13 00:00:00",46,-1
"2021-10-14 00:00:00",60,
"2021-10-15 00:00:00",30,-8
"2021-10-16 00:00:00",37,-3
"2021-10-17 00:00:00",,
"2021-10-18 00:00:00",87,-14
"2021-10-19 00:00:00",39,-5
"2021-10-20 00:00:00",47,-1
"2021-10-21 00:00:00",73,-5
"2021-10-22 00:00:00",35,-11
"2021-10-23 00:00:00",19,-2
"2021-10-24 00:00:00",,
"2021-10-25 00:00:00",69,-9
"2021-10-26 00:00:00",50,-13
"2021-10-27 00:00:00",5,-1
"2021-10-28 00:00:00",34,-5
"2021-10-29 00:00:00",23,-4
"2021-10-30 00:00:00",20,-2
"2021-10-31 00:00:00",,
"2021-11-01 00:00:00",83,-7
"2021-11-02 00:00:00",52,-4
"2021-11-03 00:00:00",26,-9
"2021-11-04 00:00:00",57,-12
"2021-11-05 00:00:00",27,-6
"2021-11-06 00:00:00",24,
"2021-11-07 00:00:00",20,-2
"2021-11-08 00:00:00",38,-7
"2021-11-09 00:00:00",12,-2
"2021-11-10 00:00:00",16,-7
"2021-11-11 00:00:00",21,-1
"2021-11-12 00:00:00",25,-6
"2021-11-13 00:00:00",36,-13
"2021-11-14 00:00:00",31,-1
"2021-11-15 00:00:00",27,-7
"2021-11-16 00:00:00",44,-5
"2021-11-17 00:00:00",29,
"2021-11-18 00:00:00",24,-6
"2021-11-19 00:00:00",33,
"2021-11-20 00:00:00",29,-3
"2021-11-21 00:00:00",42,-3
"2021-11-22 00:00:00",21,-3
"2021-11-23 00:00:00",22,-5
"2021-11-24 00:00:00",28,-5
"2021-11-25 00:00:00",211,-8
"2021-11-26 00:00:00",273,-7
"2021-11-27 00:00:00",166,-12
"2021-11-28 00:00:00",301,-35
"2021-11-29 00:00:00",138,-14
"2021-11-30 00:00:00",137,-18
"2021-12-01 00:00:00",80,-9
"2021-12-02 00:00:00",84,-13
"2021-12-03 00:00:00",52,-6
"2021-12-04 00:00:00",43,-13
"2021-12-05 00:00:00",49,-17
"2021-12-06 00:00:00",58,-8
"2021-12-07 00:00:00",87,-4
"2021-12-08 00:00:00",31,-8
"2021-12-09 00:00:00",40,
"2021-12-10 00:00:00",25,-11
"2021-12-11 00:00:00",31,-10
"2021-12-12 00:00:00",53,-4
"2021-12-13 00:00:00",58,-9
"2021-12-14 00:00:00",55,-18
"2021-12-15 00:00:00",51,-20
"2021-12-16 00:00:00",36,-9
"2021-12-17 00:00:00",35,-4
"2021-12-18 00:00:00",23,-6
"2021-12-19 00:00:00",26,-10
"2021-12-20 00:00:00",28,-6
"2021-12-21 00:00:00",24,-3
"2021-12-22 00:00:00",23,-9
"2021-12-23 00:00:00",88,-10
"2021-12-24 00:00:00",54,-21
"2021-12-25 00:00:00",44,-10
"2021-12-26 00:00:00",81,-10
"2021-12-27 00:00:00",83,-20
"2021-12-28 00:00:00",71,-7
"2021-12-29 00:00:00",89,-23
"2021-12-30 00:00:00",,
"2021-12-31 00:00:00",73,-2
"2022-01-01 00:00:00",,
"2022-01-02 00:00:00",172,-41
"2022-01-03 00:00:00",82,-22
"2022-01-04 00:00:00",67,-9
"2022-01-05 00:00:00",95,-20
"2022-01-06 00:00:00",76,-20
"2022-01-07 00:00:00",66,-17
"2022-01-08 00:00:00",108,-4
"2022-01-09 00:00:00",,
"2022-01-10 00:00:00",117,-12
"2022-01-11 00:00:00",52,-6
"2022-01-12 00:00:00",34,-5
"2022-01-13 00:00:00",41,-3
"2022-01-14 00:00:00",38,-4
"2022-01-15 00:00:00",45,
"2022-01-16 00:00:00",48,-14
"2022-01-17 00:00:00",40,-10
"2022-01-18 00:00:00",40,-2
"2022-01-19 00:00:00",29,-7
"2022-01-20 00:00:00",34,-4
"2022-01-21 00:00:00",57,-7
"2022-01-22 00:00:00",40,-3
"2022-01-23 00:00:00",36,-11
"2022-01-24 00:00:00",37,-3
"2022-01-25 00:00:00",29,-6
"2022-01-26 00:00:00",33,-8
"2022-01-27 00:00:00",46,-4
"2022-01-28 00:00:00",51,-15
"2022-01-29 00:00:00",77,-22
"2022-01-30 00:00:00",79,-21
"2022-01-31 00:00:00",84,-11
"2022-02-01 00:00:00",71,-7
"2022-02-02 00:00:00",7,-1
"2022-02-03 00:00:00",119,-22
"2022-02-04 00:00:00",64,-12
"2022-02-05 00:00:00",85,-8
"2022-02-06 00:00:00",62,-6
"2022-02-07 00:00:00",62,-9
"2022-02-08 00:00:00",59,-17
"2022-02-09 00:00:00",41,-4
"2022-02-10 00:00:00",49,-8
"2022-02-11 00:00:00",36,-7
"2022-02-12 00:00:00",33,-8
"2022-02-13 00:00:00",34,-9
"2022-02-14 00:00:00",43,-8
"2022-02-15 00:00:00",51,-1
"2022-02-16 00:00:00",29,-4
"2022-02-17 00:00:00",46,-5
"2022-02-18 00:00:00",47,-11
"2022-02-19 00:00:00",28,-2
"2022-02-20 00:00:00",41,-7
"2022-02-21 00:00:00",27,-4
"2022-02-22 00:00:00",31,-1
"2022-02-23 00:00:00",22,-3
"2022-02-24 00:00:00",7,
"2022-02-25 00:00:00",56,-2
"2022-02-26 00:00:00",4,-3
"2022-02-27 00:00:00",43,-13
"2022-02-28 00:00:00",32,
"2022-03-01 00:00:00",13,-7
"2022-03-02 00:00:00",19,-4
"2022-03-03 00:00:00",12,-10
"2022-03-04 00:00:00",21,-3
"2022-03-05 00:00:00",24,-5
"2022-03-06 00:00:00",5,-98
"2022-03-07 00:00:00",11,-7
"2022-03-08 00:00:00",17,-11
"2022-03-09 00:00:00",13,-5
"2022-03-10 00:00:00",1,-16
"2022-03-11 00:00:00",31,-9
"2022-03-12 00:00:00",10,-10
"2022-03-13 00:00:00",,
"2022-03-14 00:00:00",64,-4
"2022-03-15 00:00:00",26,-7
"2022-03-16 00:00:00",28,-7
"2022-03-17 00:00:00",15,-1
"2022-03-18 00:00:00",13,-4
"2022-03-19 00:00:00",16,-4
"2022-03-20 00:00:00",26,-7
"2022-03-21 00:00:00",26,-4
"2022-03-22 00:00:00",9,-5
"2022-03-23 00:00:00",20,-7
"2022-03-24 00:00:00",18,-2
"2022-03-25 00:00:00",12,
"2022-03-26 00:00:00",6,-2
"2022-03-27 00:00:00",21,-3
"2022-03-28 00:00:00",33,
"2022-03-29 00:00:00",12,-5
"2022-03-30 00:00:00",28,-8
"2022-03-31 00:00:00",22,-4
"2022-04-01 00:00:00",7,-4
"2022-04-02 00:00:00",26,-14
"2022-04-03 00:00:00",12,-9
"2022-04-04 00:00:00",23,-6
"2022-04-05 00:00:00",19,-2
"2022-04-06 00:00:00",15,
"2022-04-07 00:00:00",19,-9
"2022-04-08 00:00:00",17,-17
"2022-04-09 00:00:00",14,-7
"2022-04-10 00:00:00",17,-8
"2022-04-11 00:00:00",19,
"2022-04-12 00:00:00",18,-4
"2022-04-13 00:00:00",26,-4
"2022-04-14 00:00:00",25,
"2022-04-15 00:00:00",83,-32
"2022-04-16 00:00:00",59,-21
"2022-04-17 00:00:00",68,-20
"2022-04-18 00:00:00",73,-13
"2022-04-19 00:00:00",66,-25
"2022-04-20 00:00:00",72,-21
"2022-04-21 00:00:00",57,-20
"2022-04-22 00:00:00",,
"2022-04-23 00:00:00",108,-29
"2022-04-24 00:00:00",80,-6
"2022-04-25 00:00:00",81,-12
"2022-04-26 00:00:00",69,-18
"2022-04-27 00:00:00",127,-33
"2022-04-28 00:00:00",53,-8
"2022-04-29 00:00:00",34,-9
"2022-04-30 00:00:00",28,-10
"2022-05-01 00:00:00",41,-4
"2022-05-02 00:00:00",50,
"2022-05-03 00:00:00",39,-5
"2022-05-04 00:00:00",37,
"2022-05-05 00:00:00",34,
"2022-05-06 00:00:00",25,-2
"2022-05-07 00:00:00",24,-6
"2022-05-08 00:00:00",43,-3
"2022-05-09 00:00:00",29,-1
"2022-05-10 00:00:00",19,-3
"2022-05-11 00:00:00",,
"2022-05-12 00:00:00",29,
"2022-05-13 00:00:00",21,-8
"2022-05-14 00:00:00",22,
"2022-05-15 00:00:00",,
"2022-05-16 00:00:00",44,-9
"2022-05-17 00:00:00",20,
"2022-05-18 00:00:00",14,-4
"2022-05-19 00:00:00",22,
"2022-05-20 00:00:00",12,-3
"2022-05-21 00:00:00",12,
"2022-05-22 00:00:00",,
"2022-05-23 00:00:00",50,
"2022-05-24 00:00:00",12,-4
"2022-05-25 00:00:00",43,-7
"2022-05-26 00:00:00",20,-20
"2022-05-27 00:00:00",18,
"2022-05-28 00:00:00",24,-1
"2022-05-29 00:00:00",24,-7
"2022-05-30 00:00:00",65,-15
"2022-05-31 00:00:00",36,
"2022-06-01 00:00:00",29,-6
"2022-06-02 00:00:00",34,-9
"2022-06-03 00:00:00",30,-2
"2022-06-04 00:00:00",34,-2
"2022-06-05 00:00:00",20,-3
"2022-06-06 00:00:00",42,
"2022-06-07 00:00:00",72,-21
"2022-06-08 00:00:00",,
"2022-06-09 00:00:00",83,-25
"2022-06-10 00:00:00",31,-5
"2022-06-11 00:00:00",41,-2
"2022-06-12 00:00:00",30,-2
"2022-06-13 00:00:00",28,-12
"2022-06-14 00:00:00",19,-3
"2022-06-15 00:00:00",42,
"2022-06-16 00:00:00",75,
"2022-06-17 00:00:00",1,
"2022-06-18 00:00:00",69,-8
"2022-06-19 00:00:00",42,-5
"2022-06-20 00:00:00",33,-2
"2022-06-21 00:00:00",,
"2022-06-22 00:00:00",61,-12
"2022-06-23 00:00:00",43,-6
"2022-06-24 00:00:00",35,-5
"2022-06-25 00:00:00",34,-11
"2022-06-26 00:00:00",39,-13
"2022-06-27 00:00:00",58,-14
"2022-06-28 00:00:00",33,-17
"2022-06-29 00:00:00",52,-14
"2022-06-30 00:00:00",37,-10
"2022-07-01 00:00:00",39,-13
"2022-07-02 00:00:00",52,-9
"2022-07-03 00:00:00",58,-9
"2022-07-04 00:00:00",42,-16
"2022-07-05 00:00:00",49,-17
"2022-07-06 00:00:00",61,-14
"2022-07-07 00:00:00",43,-5
"2022-07-08 00:00:00",51,-4
"2022-07-09 00:00:00",37,-10
"2022-07-10 00:00:00",43,-6
"2022-07-11 00:00:00",32,
"2022-07-12 00:00:00",32,-10
"2022-07-13 00:00:00",,
"2022-07-14 00:00:00",58,-13
"2022-07-15 00:00:00",33,-12
"2022-07-16 00:00:00",27,-7
"2022-07-17 00:00:00",32,-8
"2022-07-18 00:00:00",26,-4
"2022-07-19 00:00:00",33,-3
"2022-07-20 00:00:00",24,-3
"2022-07-21 00:00:00",31,-4
"2022-07-22 00:00:00",13,-9
"2022-07-23 00:00:00",25,
"2022-07-24 00:00:00",26,
"2022-07-25 00:00:00",30,-5
"2022-07-26 00:00:00",28,-6
"2022-07-27 00:00:00",22,-4
"2022-07-28 00:00:00",13,-10
"2022-07-29 00:00:00",22,-7
"2022-07-30 00:00:00",14,-5
"2022-07-31 00:00:00",20,-2
"2022-08-01 00:00:00",17,-8
"2022-08-02 00:00:00",21,-3
"2022-08-03 00:00:00",21,
"2022-08-04 00:00:00",21,
"2022-08-05 00:00:00",12,-4
"2022-08-06 00:00:00",9,-4
"2022-08-07 00:00:00",30,-11
"2022-08-08 00:00:00",19,-3
"2022-08-09 00:00:00",15,-6
"2022-08-10 00:00:00",,
"2022-08-11 00:00:00",32,-33
"2022-08-12 00:00:00",11,-17
"2022-08-13 00:00:00",17,-16
"2022-08-14 00:00:00",29,-5
"2022-08-15 00:00:00",27,-3
"2022-08-16 00:00:00",16,-6
"2022-08-17 00:00:00",27,-1
"2022-08-18 00:00:00",27,-12
"2022-08-19 00:00:00",29,-9
"2022-08-20 00:00:00",45,-19
"2022-08-21 00:00:00",35,-18
"2022-08-22 00:00:00",51,-23
"2022-08-23 00:00:00",49,-24
"2022-08-24 00:00:00",33,-20
"2022-08-25 00:00:00",40,-22
"2022-08-26 00:00:00",47,-14
"2022-08-27 00:00:00",34,-16
"2022-08-28 00:00:00",31,-9
"2022-08-29 00:00:00",49,-9
"2022-08-30 00:00:00",37,-12
"2022-08-31 00:00:00",5,
"2022-09-01 00:00:00",48,-12
"2022-09-02 00:00:00",23,
"2022-09-03 00:00:00",2,
"2022-09-04 00:00:00",38,
"2022-09-05 00:00:00",40,-4
"2022-09-06 00:00:00",26,
"2022-09-07 00:00:00",20,-3
"2022-09-08 00:00:00",45,-4
"2022-09-09 00:00:00",20,-2
"2022-09-10 00:00:00",15,-5
"2022-09-11 00:00:00",25,-6
"2022-09-12 00:00:00",20,-2
"2022-09-13 00:00:00",19,-8
"2022-09-14 00:00:00",16,
"2022-09-15 00:00:00",27,-3
"2022-09-16 00:00:00",17,-6
"2022-09-17 00:00:00",19,
"2022-09-18 00:00:00",23,-6
"2022-09-19 00:00:00",9,
"2022-09-20 00:00:00",22,-2
"2022-09-21 00:00:00",27,-5
"2022-09-22 00:00:00",18,-3
"2022-09-23 00:00:00",12,-3
"2022-09-24 00:00:00",,
"2022-09-25 00:00:00",26,-8
"2022-09-26 00:00:00",19,-4
"2022-09-27 00:00:00",1,-10
"2022-09-28 00:00:00",9,-2
"2022-09-29 00:00:00",19,-6
"2022-09-30 00:00:00",19,-14
"2022-10-01 00:00:00",20,-14
"2022-10-02 00:00:00",39,-8
"2022-10-03 00:00:00",43,-5
"2022-10-04 00:00:00",47,-13
"2022-10-05 00:00:00",,
"2022-10-06 00:00:00",64,-1
"2022-10-07 00:00:00",23,-5
"2022-10-08 00:00:00",33,-9
"2022-10-09 00:00:00",2,
"2022-10-10 00:00:00",36,-15
"2022-10-11 00:00:00",27,-3
"2022-10-12 00:00:00",25,-6
"2022-10-13 00:00:00",31,-12
"2022-10-14 00:00:00",30,-5
"2022-10-15 00:00:00",33,-3
"2022-10-16 00:00:00",26,-3
"2022-10-17 00:00:00",27,-9
"2022-10-18 00:00:00",30,-10
"2022-10-19 00:00:00",27,-8
"2022-10-20 00:00:00",26,-8
"2022-10-21 00:00:00",19,-5
"2022-10-22 00:00:00",17,-6
"2022-10-23 00:00:00",19,-8
"2022-10-24 00:00:00",7,
"2022-10-25 00:00:00",29,
"2022-10-26 00:00:00",14,-3
"2022-10-27 00:00:00",21,-7
"2022-10-28 00:00:00",24,
"2022-10-29 00:00:00",3,-7
"2022-10-30 00:00:00",28,-5
"2022-10-31 00:00:00",13,
"2022-11-01 00:00:00",,
"2022-11-02 00:00:00",88,-131
"2022-11-03 00:00:00",27,-66
"2022-11-04 00:00:00",12,-36
"2022-11-05 00:00:00",21,-37
"2022-11-06 00:00:00",,
"2022-11-07 00:00:00",39,-34
"2022-11-08 00:00:00",47,-27
"2022-11-09 00:00:00",34,-8
"2022-11-10 00:00:00",24,-10
"2022-11-11 00:00:00",22,-20
"2022-11-12 00:00:00",35,-15
"2022-11-13 00:00:00",19,-9
"2022-11-14 00:00:00",36,-24
"2022-11-15 00:00:00",8,-2
"2022-11-16 00:00:00",,
"2022-11-17 00:00:00",47,-13
"2022-11-18 00:00:00",27,-13
"2022-11-19 00:00:00",,
"2022-11-20 00:00:00",50,-20
"2022-11-21 00:00:00",23,-5
"2022-11-22 00:00:00",25,-8
"2022-11-23 00:00:00",102,-3
"2022-11-24 00:00:00",141,-8
"2022-11-25 00:00:00",86,-20
"2022-11-26 00:00:00",88,-19
"2022-11-27 00:00:00",89,-20
"2022-11-28 00:00:00",92,-11
"2022-11-29 00:00:00",115,-12
"2022-11-30 00:00:00",46,-17
"2022-12-01 00:00:00",45,-13
"2022-12-02 00:00:00",28,-4
"2022-12-03 00:00:00",43,-10
"2022-12-04 00:00:00",26,-5
"2022-12-05 00:00:00",41,-12
"2022-12-06 00:00:00",29,-12
"2022-12-07 00:00:00",3,
"2022-12-08 00:00:00",32,-6
"2022-12-09 00:00:00",21,-4
"2022-12-10 00:00:00",21,-4
"2022-12-11 00:00:00",33,-6
"2022-12-12 00:00:00",26,-6
"2022-12-13 00:00:00",,
"2022-12-14 00:00:00",44,-16
"2022-12-15 00:00:00",19,-2
"2022-12-16 00:00:00",17,-6
"2022-12-17 00:00:00",22,-5
"2022-12-18 00:00:00",,
"2022-12-19 00:00:00",30,-10
"2022-12-20 00:00:00",28,
"2022-12-21 00:00:00",24,-9
"2022-12-22 00:00:00",10,-8
"2022-12-23 00:00:00",16,-1
"2022-12-24 00:00:00",55,-12
"2022-12-25 00:00:00",52,-7
"2022-12-26 00:00:00",,
"2022-12-27 00:00:00",,
"2022-12-28 00:00:00",97,-17
"2022-12-29 00:00:00",76,-5
"2022-12-30 00:00:00",54,-10
"2022-12-31 00:00:00",47,-14
"2023-01-01 00:00:00",,
"2023-01-02 00:00:00",116,-32
"2023-01-03 00:00:00",16,-5
"2023-01-04 00:00:00",,
"2023-01-05 00:00:00",142,-30
"2023-01-06 00:00:00",57,-14
"2023-01-07 00:00:00",44,-6
"2023-01-08 00:00:00",60,-4
"2023-01-09 00:00:00",43,-6
"2023-01-10 00:00:00",57,
"2023-01-11 00:00:00",36,-2
"2023-01-12 00:00:00",,
"2023-01-13 00:00:00",,
"2023-01-14 00:00:00",66,-13
"2023-01-15 00:00:00",60,-5
"2023-01-16 00:00:00",26,-12
"2023-01-17 00:00:00",,
"2023-01-18 00:00:00",59,-9
"2023-01-19 00:00:00",34,-1
"2023-01-20 00:00:00",25,-4
"2023-01-21 00:00:00",21,-7
"2023-01-22 00:00:00",27,
"2023-01-23 00:00:00",24,-5
"2023-01-24 00:00:00",2,-1
"2023-01-25 00:00:00",27,-6
"2023-01-26 00:00:00",88,-15
"2023-01-27 00:00:00",25,-6
"2023-01-28 00:00:00",55,-19
"2023-01-29 00:00:00",55,-22
"2023-01-30 00:00:00",71,-19
"2023-01-31 00:00:00",76,-7
"2023-02-01 00:00:00",70,-11
"2023-02-02 00:00:00",,
"2023-02-03 00:00:00",58,-18
"2023-02-04 00:00:00",59,-2
"2023-02-05 00:00:00",50,-15
"2023-02-06 00:00:00",53,-6
"2023-02-07 00:00:00",46,-9
"2023-02-08 00:00:00",38,-14
"2023-02-09 00:00:00",52,-3
"2023-02-10 00:00:00",49,-5
"2023-02-11 00:00:00",,
"2023-02-12 00:00:00",46,-7
"2023-02-13 00:00:00",34,
"2023-02-14 00:00:00",46,
"2023-02-15 00:00:00",28,
"2023-02-16 00:00:00",37,
"2023-02-17 00:00:00",23,-1
"2023-02-18 00:00:00",2,
"2023-02-19 00:00:00",35,-3
"2023-02-20 00:00:00",72,-7
"2023-02-21 00:00:00",30,-2
"2023-02-22 00:00:00",6,-3
"2023-02-23 00:00:00",33,-3
"2023-02-24 00:00:00",23,-2
"2023-02-25 00:00:00",18,
"2023-02-26 00:00:00",45,-11
"2023-02-27 00:00:00",27,-3
"2023-02-28 00:00:00",33,
"2023-03-01 00:00:00",20,-3
"2023-03-02 00:00:00",2,
"2023-03-03 00:00:00",23,-4
"2023-03-04 00:00:00",19,-10
"2023-03-05 00:00:00",15,
"2023-03-06 00:00:00",20,-5
"2023-03-07 00:00:00",35,
"2023-03-08 00:00:00",13,-1
"2023-03-09 00:00:00",22,-1
"2023-03-10 00:00:00",18,
"2023-03-11 00:00:00",,
"2023-03-12 00:00:00",30,-8
"2023-03-13 00:00:00",21,-7
"2023-03-14 00:00:00",39,-1
"2023-03-15 00:00:00",20,-10
"2023-03-16 00:00:00",31,-2
"2023-03-17 00:00:00",33,-15
"2023-03-18 00:00:00",,
"2023-03-19 00:00:00",,
"2023-03-20 00:00:00",107,-30
"2023-03-21 00:00:00",36,-10
"2023-03-22 00:00:00",50,-12
"2023-03-23 00:00:00",45,-13
"2023-03-24 00:00:00",,
"2023-03-25 00:00:00",,
"2023-03-26 00:00:00",91,-20
"2023-03-27 00:00:00",59,-6
"2023-03-28 00:00:00",47,-18
"2023-03-29 00:00:00",21,-5
"2023-03-30 00:00:00",39,-7
"2023-03-31 00:00:00",6,-1
"2023-04-01 00:00:00",16,-6
"2023-04-02 00:00:00",33,-9
"2023-04-03 00:00:00",39,-7
"2023-04-04 00:00:00",32,-4
"2023-04-05 00:00:00",41,-3
"2023-04-06 00:00:00",1,
"2023-04-07 00:00:00",35,-15
"2023-04-08 00:00:00",65,-48
"2023-04-09 00:00:00",80,-42
"2023-04-10 00:00:00",69,-56
"2023-04-11 00:00:00",102,-34
"2023-04-12 00:00:00",5,-7
"2023-04-13 00:00:00",69,-18
"2023-04-14 00:00:00",76,-28
"2023-04-15 00:00:00",53,-18
"2023-04-16 00:00:00",90,-41
"2023-04-17 00:00:00",80,-16
"2023-04-18 00:00:00",53,-16
"2023-04-19 00:00:00",,
"2023-04-20 00:00:00",44,-9
"2023-04-21 00:00:00",49,-15
"2023-04-22 00:00:00",68,-6
"2023-04-23 00:00:00",60,-9
"2023-04-24 00:00:00",62,-4
"2023-04-25 00:00:00",,
"2023-04-26 00:00:00",,
"2023-04-27 00:00:00",59,-14
"2023-04-28 00:00:00",24,-3
"2023-04-29 00:00:00",37,-1
"2023-04-30 00:00:00",29,-13
"2023-05-01 00:00:00",30,-2
"2023-05-02 00:00:00",,
"2023-05-03 00:00:00",28,-4
"2023-05-04 00:00:00",18,-3
"2023-05-05 00:00:00",24,-1
"2023-05-06 00:00:00",32,-3
"2023-05-07 00:00:00",24,-6
"2023-05-08 00:00:00",,
"2023-05-09 00:00:00",,
"2023-05-10 00:00:00",44,-11
"2023-05-11 00:00:00",30,-3
"2023-05-12 00:00:00",13,-3
"2023-05-13 00:00:00",10,-9
"2023-05-14 00:00:00",,
"2023-05-15 00:00:00",30,-5
"2023-05-16 00:00:00",29,-3
"2023-05-17 00:00:00",28,-10
"2023-05-18 00:00:00",21,-6
"2023-05-19 00:00:00",20,-8
"2023-05-20 00:00:00",,
"2023-05-21 00:00:00",20,-9
"2023-05-22 00:00:00",22,-10
"2023-05-23 00:00:00",39,-11
"2023-05-24 00:00:00",38,-8
"2023-05-25 00:00:00",34,-7
"2023-05-26 00:00:00",23,-6
"2023-05-27 00:00:00",3,
"2023-05-28 00:00:00",33,-9
"2023-05-29 00:00:00",25,-6
"2023-05-30 00:00:00",21,-10
"2023-05-31 00:00:00",28,-8
"2023-06-01 00:00:00",23,-1
"2023-06-02 00:00:00",,
"2023-06-03 00:00:00",24,-3
"2023-06-04 00:00:00",29,-8
"2023-06-05 00:00:00",38,-1
"2023-06-06 00:00:00",51,-27
"2023-06-07 00:00:00",29,-4
"2023-06-08 00:00:00",4,
"2023-06-09 00:00:00",32,-6
"2023-06-10 00:00:00",25,-5
"2023-06-11 00:00:00",24,-5
"2023-06-12 00:00:00",19,-17
"2023-06-13 00:00:00",24,-11
"2023-06-14 00:00:00",,
"2023-06-15 00:00:00",22,-13
"2023-06-16 00:00:00",19,-6
"2023-06-17 00:00:00",24,
"2023-06-18 00:00:00",39,-5
"2023-06-19 00:00:00",42,
"2023-06-20 00:00:00",1,
"2023-06-21 00:00:00",11,-7
"2023-06-22 00:00:00",33,-4
"2023-06-23 00:00:00",26,-8
"2023-06-24 00:00:00",39,-7
"2023-06-25 00:00:00",6,
"2023-06-26 00:00:00",26,-1
"2023-06-27 00:00:00",34,-2
"2023-06-28 00:00:00",27,-6
"2023-06-29 00:00:00",,
"2023-06-30 00:00:00",,
"2023-07-01 00:00:00",43,-12
"2023-07-02 00:00:00",55,-15
"2023-07-03 00:00:00",,
"2023-07-04 00:00:00",30,-18
"2023-07-05 00:00:00",45,-11
"2023-07-06 00:00:00",41,-10
"2023-07-07 00:00:00",38,-10
"2023-07-08 00:00:00",3,
"2023-07-09 00:00:00",40,-17
"2023-07-10 00:00:00",48,-10
"2023-07-11 00:00:00",,
"2023-07-12 00:00:00",39,-8
"2023-07-13 00:00:00",53,-5
"2023-07-14 00:00:00",39,-10
"2023-07-15 00:00:00",,
"2023-07-16 00:00:00",40,-7
"2023-07-17 00:00:00",52,-10
"2023-07-18 00:00:00",30,-5
"2023-07-19 00:00:00",,
"2023-07-20 00:00:00",29,-13
"2023-07-21 00:00:00",32,-10
"2023-07-22 00:00:00",54,-13
"2023-07-23 00:00:00",,
"2023-07-24 00:00:00",62,-18
"2023-07-25 00:00:00",38,-4
"2023-07-26 00:00:00",33,-6
"2023-07-27 00:00:00",29,-4
"2023-07-28 00:00:00",,
"2023-07-29 00:00:00",28,-5
"2023-07-30 00:00:00",34,-26
"2023-07-31 00:00:00",46,-116
